,Job_Title,Salary_Estimate,Rating,Company_Name,Location,Headquarters,Size,Founded,Ownership_Type,Industry,Sector,Revenue,Competitors,Easy_Apply,Minimum_Salary,Maximum_Salary
531,Data Analyst,$55K-$103K,3.5,HITRECORD,"Los Angeles, CA","Van Nuys, CA",1 to 50 ,0,Company - Private,0,0,Less than $1 million (USD),0,0,55000,103000
532,Data Analyst,$55K-$103K,5,Dot818,"Glendale, CA","Glendale, CA",1 to 50 ,2011,Company - Private,Advertising & Marketing,Business Services,0,0,0,55000,103000
533,Data Analyst,$55K-$103K,3.4,DatamanUSA,"Los Angeles, CA","Centennial, CO",51 to 200 ,0,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),0,0,55000,103000
534,Data Analyst,$55K-$103K,3.9,Cedars-Sinai,"Los Angeles, CA","Los Angeles, CA",10000+ ,1902,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),"UCLA Health, City of Hope, Keck Medicine of USC",0,55000,103000
535,Data Analyst,$55K-$103K,-1,Eleven Recruiting - CHURN,"Los Angeles, CA",0,0,0,0,0,0,0,0,0,55000,103000
536,Data Analyst,$55K-$103K,3.5,Robert Half,"El Segundo, CA","Menlo Park, CA",10000+ ,1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",0,55000,103000
537,Data Analyst,$55K-$103K,3.2,Radiology Partners,"El Segundo, CA","El Segundo, CA",1001 to 5000 ,2012,Company - Private,Health Care Services & Hospitals,Health Care,0,0,0,55000,103000
538,Data Analyst,$55K-$103K,4.7,PeerStreet,"El Segundo, CA","El Segundo, CA",51 to 200 ,0,Company - Private,Real Estate,Real Estate,0,0,0,55000,103000
539,Data Analyst,$55K-$103K,4.7,PlayQ,"Santa Monica, CA","Santa Monica, CA",51 to 200 ,2007,Company - Private,Video Games,Media,0,0,0,55000,103000
540,Data Analyst,$55K-$103K,4,Lucky Day,"Los Angeles, CA","Los Angeles, CA",1 to 50 ,2014,Company - Private,Internet,Information Technology,0,0,0,55000,103000
541,Data Analyst,$55K-$103K,3.4,Didi Hirsch Mental Health Services,"Inglewood, CA","Culver City, CA",201 to 500 ,1944,Nonprofit Organization,Health Care Services & Hospitals,Health Care,0,0,0,55000,103000
542,Data Analyst,$37K-$70K,-1,Center For Policing Equity,"Los Angeles, CA","New York, NY",51 to 200 ,0,Nonprofit Organization,Colleges & Universities,Education,0,0,0,37000,70000
543,Data Analyst,$37K-$70K,3.7,Human Good,"Glendale, CA","Vancouver, Canada",1 to 50 ,0,Company - Private,TV Broadcast & Cable Networks,Media,0,0,0,37000,70000
544,Data Analyst,$37K-$70K,4.1,Swinerton Builders,"Los Angeles, CA","San Francisco, CA",1001 to 5000 ,1888,Company - Private,Construction,"Construction, Repair & Maintenance",$2 to $5 billion (USD),"DPR Construction, Webcor",0,37000,70000
545,Data Analyst,$37K-$70K,3.1,"Relevante, Inc.","Los Angeles, CA","Berwyn, PA",51 to 200 ,2002,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,37000,70000
546,Data Analyst,$37K-$70K,3.7,"iSpace, Inc","Glendale, CA","El Segundo, CA",51 to 200 ,2000,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),Cyient,0,37000,70000
547,Data Analyst,$37K-$70K,-1,Kharon,"Los Angeles, CA","Los Angeles, CA",51 to 200 ,2017,Company - Public,0,0,$5 to $10 million (USD),0,0,37000,70000
548,Data Analyst,$37K-$70K,3.9,Cedars-Sinai,"Los Angeles, CA","Los Angeles, CA",10000+ ,1902,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),"UCLA Health, City of Hope, Keck Medicine of USC",0,37000,70000
549,Data Analyst,$37K-$70K,3.8,System1,"Venice, CA","Venice, CA",201 to 500 ,2013,Company - Private,Internet,Information Technology,0,0,0,37000,70000
550,Data Analyst,$37K-$70K,3.5,Western Asset,"Pasadena, CA","Pasadena, CA",501 to 1000 ,1971,Subsidiary or Business Segment,Investment Banking & Asset Management,Finance,0,"PIMCO, TCW, Oaktree Capital Management",0,37000,70000
551,Data Analyst,$37K-$70K,5,Tilde Staff Inc.,"Pasadena, CA","Pasadena, CA",1 to 50 ,0,Company - Private,0,0,0,0,0,37000,70000
552,Data Analyst,$37K-$70K,3.8,Hulu,"Santa Monica, CA","Santa Monica, CA",1001 to 5000 ,2007,Company - Private,TV Broadcast & Cable Networks,Media,$1 to $2 billion (USD),"Netflix, Amazon, Apple",0,37000,70000
553,Data Analyst,$37K-$70K,3.8,Login Consulting Services,"El Segundo, CA","El Segundo, CA",51 to 200 ,0,Company - Private,Consulting,Business Services,$5 to $10 million (USD),0,0,37000,70000
554,Data Analyst,$37K-$70K,4.2,University of Southern California,"Los Angeles, CA","Los Angeles, CA",10000+ ,1880,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),0,0,37000,70000
555,Data Analyst,$37K-$70K,3.1,Delmarva Foundation,"Cerritos, CA","Easton, MD",501 to 1000 ,1973,Nonprofit Organization,Consulting,Business Services,$50 to $100 million (USD),0,0,37000,70000
556,Data Analyst,$37K-$70K,4.1,LiveGlam,"Los Angeles, CA","Los Angeles, CA",51 to 200 ,2016,Company - Private,"Health, Beauty, & Fitness",Consumer Services,0,0,0,37000,70000
557,Data Analyst,$37K-$70K,3.9,Warner Bros. Entertainment,"Burbank, CA","Burbank, CA",5001 to 10000 ,1923,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),NBCUniversal,0,37000,70000
558,Data Analyst,$37K-$70K,-1,NextDeavor Services,"Carson, CA",0,0,0,0,0,0,0,0,0,37000,70000
559,Data Analyst,$37K-$70K,3.5,Cenergy,"Irwindale, CA","Milton, WV",51 to 200 ,0,Company - Private,Construction,"Construction, Repair & Maintenance",$10 to $25 million (USD),0,0,37000,70000
560,Data Analyst,$37K-$70K,3.9,Electronic Arts,"Los Angeles, CA","Redwood City, CA",5001 to 10000 ,1982,Company - Public,Video Games,Media,$2 to $5 billion (USD),"Riot Games, Google, Activision Blizzard",0,37000,70000
561,Data Analyst,$37K-$70K,3.9,Cedars-Sinai,"Los Angeles, CA","Los Angeles, CA",10000+ ,1902,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),"UCLA Health, City of Hope, Keck Medicine of USC",0,37000,70000
562,Data Analyst,$37K-$70K,3.9,Capital Group,"Los Angeles, CA","Los Angeles, CA",5001 to 10000 ,1931,Company - Private,Investment Banking & Asset Management,Finance,$1 to $2 billion (USD),0,0,37000,70000
563,Data Analyst,$37K-$70K,3.7,Turner Broadcasting,"Burbank, CA","New York, NY",10000+ ,2003,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$10+ billion (USD),"Walt Disney Company, NBCUniversal",0,37000,70000
564,Data Analyst,$37K-$70K,4.7,AIDS Healthcare Foundation,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 ,1987,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),"Kaiser Permanente, CVS Health, Walgreens",0,37000,70000
565,Data Analyst,$37K-$70K,4,Lucky Day,"Los Angeles, CA","Los Angeles, CA",1 to 50 ,2014,Company - Private,Internet,Information Technology,0,0,0,37000,70000
566,Data Analyst,$37K-$70K,3.5,LACERA,"Pasadena, CA","Pasadena, CA",201 to 500 ,1938,Government,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),0,0,37000,70000
567,Data Analyst,$37K-$70K,2.9,Arize Corporation,"Anaheim, CA","New York, NY",201 to 500 ,0,Company - Private,Publishing,Media,$50 to $100 million (USD),0,0,37000,70000
568,Data Analyst,$37K-$70K,2.8,SAG-AFTRA Health Plan and SAG-Producers Pension Plan,"Burbank, CA","Burbank, CA",Unknown,0,Company - Private,0,0,0,0,0,37000,70000
569,Data Analyst,$37K-$70K,3.1,Computershare,"El Segundo, CA","Melbourne, Australia",10000+ ,1978,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),0,0,37000,70000
570,Data Analyst,$37K-$70K,5,"Staffigo Technical Services, LLC","Los Angeles, CA","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,37000,70000
571,Data Analyst,$57K-$103K,3.2,Cenergy International,"Irwindale, CA","Houston, TX",51 to 200 ,0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,57000,103000
572,Data Analyst,$57K-$103K,5,Scale Media,"Los Angeles, CA","Sherman Oaks, CA",1 to 50 ,0,Company - Public,Advertising & Marketing,Business Services,0,0,0,57000,103000
573,Data Analyst,$57K-$103K,3.2,Acumen,"Los Angeles, CA","Burlingame, CA",201 to 500 ,1996,Company - Private,Federal Agencies,Government,$10 to $25 million (USD),Acumen,0,57000,103000
574,Data Analyst,$57K-$103K,3.9,Cedars-Sinai,"Beverly Hills, CA","Los Angeles, CA",10000+ ,1902,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),"UCLA Health, City of Hope, Keck Medicine of USC",0,57000,103000
575,Data Analyst,$57K-$103K,-1,Selby Jennings Buyside,"Los Angeles, CA",0,0,0,0,0,0,0,0,0,57000,103000
576,Data Analyst,$57K-$103K,4.5,Mobilityware,"Los Angeles, CA","Irvine, CA",51 to 200 ,1990,Company - Private,Video Games,Media,0,0,0,57000,103000
577,Data Analyst,$57K-$103K,3.9,Acorns,"Anaheim, CA","Irvine, CA",201 to 500 ,0,Company - Private,Brokerage Services,Finance,0,0,0,57000,103000
578,Data Analyst,$57K-$103K,5,LEAPROS,"Long Beach, CA","Dana Point, CA",1 to 50 ,0,Company - Private,0,0,0,0,0,57000,103000
579,Data Analyst,$57K-$103K,-1,Kforce Technology Staffing,"Los Angeles, CA",0,0,0,0,0,0,0,0,0,57000,103000
580,Data Analyst,$57K-$103K,3.1,L.A. Care Health Plan,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 ,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,0,"Health Net, Kaiser Permanente, Molina Healthcare",0,57000,103000
581,Data Analyst,$57K-$103K,3.6,Superior Court of California County of Los Angeles,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 ,0,Government,Municipal Governments,Government,0,0,0,57000,103000
582,Data Analyst,$57K-$103K,3.3,Tillster,"Los Angeles, CA","San Diego, CA",51 to 200 ,2001,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),0,0,57000,103000
583,Data Analyst,$57K-$103K,3.7,Tripalink,"Los Angeles, CA","Los Angeles, CA",1 to 50 ,2016,Company - Public,Real Estate,Real Estate,0,0,0,57000,103000
584,Data Analyst,$57K-$103K,4.6,TutorMe,"Los Angeles, CA","Los Angeles, CA",51 to 200 ,2015,Subsidiary or Business Segment,Colleges & Universities,Education,0,"Chegg, Tutor.com, Smarthinking",0,57000,103000
585,Data Analyst,$57K-$103K,4.5,Century Group (CA),"El Segundo, CA","El Segundo, CA",51 to 200 ,1989,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,57000,103000
586,Data Analyst,$57K-$103K,3.9,"Netflix, Inc.","Los Angeles, CA","Los Gatos, CA",1001 to 5000 ,1997,Company - Public,Internet,Information Technology,$5 to $10 billion (USD),0,0,57000,103000
587,Data Analyst,$57K-$103K,3.8,UC Davis Medical Center,"Los Angeles, CA","Sacramento, CA",10000+ ,0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),0,0,57000,103000
588,Data Analyst,$57K-$103K,3,Tarzana,"Northridge, CA","Tarzana, CA",501 to 1000 ,1971,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,57000,103000
589,Data Analyst,$57K-$103K,3.9,STAND 8 Technology Services,"Los Angeles, CA","Los Angeles, CA",51 to 200 ,2009,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,57000,103000
590,Data Analyst,$57K-$103K,3.4,Internet Brands,"Los Angeles, CA","El Segundo, CA",1001 to 5000 ,1998,Company - Private,Internet,Information Technology,$1 to $2 billion (USD),0,0,57000,103000
591,Data Analyst,$57K-$103K,3.5,Robert Half,"Los Angeles, CA","Menlo Park, CA",10000+ ,1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",0,57000,103000
592,Data Analyst,$57K-$103K,4,Fox Corporation,"Los Angeles, CA","New York, NY",5001 to 10000 ,2019,Company - Public,TV Broadcast & Cable Networks,Media,0,0,0,57000,103000
593,Data Analyst,$57K-$103K,5,Connect International,"Los Angeles, CA","West Roxbury, MA",1 to 50 ,0,Nonprofit Organization,0,0,0,0,0,57000,103000
594,Data Analyst,$57K-$103K,4.5,PUBG Santa Monica,"Los Angeles, CA","Seoul, South Korea",501 to 1000 ,2017,Company - Private,Video Games,Media,0,"Activision, Riot Games, Electronic Arts",0,57000,103000
595,Data Analyst,$57K-$103K,4,UCLA Health,"Los Angeles, CA","Los Angeles, CA",5001 to 10000 ,1919,Company - Public,Health Care Services & Hospitals,Health Care,0,"Cedars-Sinai Medical Center, Loma Linda University Health, Harbor Hospital",0,57000,103000
596,Data Analyst,$57K-$103K,3.5,Robert Half,"Los Angeles, CA","Menlo Park, CA",10000+ ,1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",0,57000,103000
597,Data Analyst,$57K-$103K,3.4,Activision Blizzard,"El Segundo, CA","Santa Monica, CA",10000+ ,1979,Company - Public,Video Games,Media,$5 to $10 billion (USD),0,0,57000,103000
598,Data Analyst,$57K-$103K,2.1,The Loot Company,"Los Angeles, CA","Los Angeles, CA",201 to 500 ,2012,Company - Private,Other Retail Stores,Retail,0,0,0,57000,103000
599,Data Analyst,$57K-$103K,3.8,System1,"Venice, CA","Venice, CA",201 to 500 ,2013,Company - Private,Internet,Information Technology,0,0,0,57000,103000
600,Data Analyst,$35K-$45K,5,"Staffigo Technical Services, LLC","Los Angeles, CA","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,35000,45000
601,Data Analyst,$35K-$45K,-1,Elever Professional,"Los Angeles, CA","Austin, TX",1 to 50 ,0,Company - Private,0,0,0,0,0,35000,45000
602,Data Analyst,$35K-$45K,4,Kaiser Permanente,"Pasadena, CA","Oakland, CA",10000+ ,1945,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"HCA Healthcare, Dignity Health, Sutter Health",0,35000,45000
603,Data Analyst,$35K-$45K,3.8,ZS Associates,"Los Angeles, CA","Evanston, IL",5001 to 10000 ,1983,Company - Private,Consulting,Business Services,0,0,0,35000,45000
604,Data Analyst,$35K-$45K,3.8,Tecolote Research,"El Segundo, CA","Goleta, CA",501 to 1000 ,1973,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),0,0,35000,45000
605,Data Analyst,$35K-$45K,3.6,City National Bank,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 ,1954,Subsidiary or Business Segment,Banks & Credit Unions,Finance,0,"East West Bank, Bank of the West, First Republic Bank",0,35000,45000
606,Data Analyst,$35K-$45K,4.9,Cypress HCM,"Los Angeles, CA","Walnut Creek, CA",51 to 200 ,2005,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,35000,45000
607,Data Analyst,$35K-$45K,-1,"Infonex Technologies, Inc.","Pasadena, CA","Santa Clara, CA",Unknown,0,Company - Public,0,0,0,0,0,35000,45000
608,Data Analyst,$35K-$45K,-1,Oakwood Search - CHURN,"Los Angeles, CA",0,0,0,0,0,0,0,0,0,35000,45000
609,Data Analyst,$35K-$45K,3.6,City National Bank,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 ,1954,Subsidiary or Business Segment,Banks & Credit Unions,Finance,0,"East West Bank, Bank of the West, First Republic Bank",0,35000,45000
610,Data Analyst,$35K-$45K,-1,Bloom Ads Global Media Group,"Los Angeles, CA",0,0,0,0,0,0,0,0,0,35000,45000
611,Data Analyst,$35K-$45K,3.4,"Internet Brands, Inc.","Los Angeles, CA","El Segundo, CA",1001 to 5000 ,1998,Company - Private,Internet,Information Technology,$1 to $2 billion (USD),0,0,35000,45000
612,Data Analyst,$35K-$45K,-1,ESP Legal,"Los Angeles, CA",0,0,0,0,0,0,0,0,0,35000,45000
613,Data Analyst,$35K-$45K,4.1,Kforce,"Los Angeles, CA","Tampa, FL",10000+ ,1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),0,0,35000,45000
614,Data Analyst,$35K-$45K,3.4,"Apollo Medical Holdings, Inc.","Alhambra, CA","Sandy, UT",1 to 50 ,0,Company - Private,0,0,Less than $1 million (USD),0,0,35000,45000
615,Data Analyst,$35K-$45K,3.7,Turner Broadcasting,"Burbank, CA","New York, NY",10000+ ,2003,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$10+ billion (USD),"Walt Disney Company, NBCUniversal",0,35000,45000
616,Data Analyst,$35K-$45K,3.1,Molina Healthcare,"Long Beach, CA","Long Beach, CA",10000+ ,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),0,0,35000,45000
617,Data Analyst,$35K-$45K,3,Beautycounter,"Santa Monica, CA","Santa Monica, CA",201 to 500 ,2013,Company - Private,"Health, Beauty, & Fitness",Consumer Services,0,0,0,35000,45000
618,Data Analyst,$35K-$45K,3.5,Genuent,"Los Angeles, CA","Houston, TX",201 to 500 ,2006,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),0,0,35000,45000
619,Data Analyst,$35K-$45K,3.7,IBM,"Los Angeles, CA","Armonk, NY",10000+ ,1911,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Amazon, Accenture, Microsoft",0,35000,45000
620,Data Analyst,$35K-$45K,3.6,The Wonderful Company LLC,"Los Angeles, CA","Los Angeles, CA",5001 to 10000 ,1980,Company - Private,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),0,0,35000,45000
621,Data Analyst,$35K-$45K,4.6,Akraya Inc.,"Los Angeles, CA","Santa Clara, CA",51 to 200 ,2001,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),"Collabera, Artech Information Systems, TEKsystems",0,35000,45000
622,Data Analyst,$35K-$45K,-1,Catasys Health,"Santa Monica, CA",0,0,0,0,0,0,0,0,0,35000,45000
623,Data Analyst,$35K-$45K,3.8,TikTok,"Los Angeles, CA","Los Angeles, CA",1001 to 5000 ,2016,Company - Private,Internet,Information Technology,0,0,0,35000,45000
624,Data Analyst,$35K-$45K,2.7,MotorTrend Group,"El Segundo, CA","Los Angeles, CA",501 to 1000 ,1948,Company - Public,TV Broadcast & Cable Networks,Media,0,0,0,35000,45000
625,Data Analyst,$35K-$45K,3.4,Mercury Insurance Group,"Brea, CA","Los Angeles, CA",1001 to 5000 ,1961,Company - Public,Insurance Carriers,Insurance,$2 to $5 billion (USD),0,0,35000,45000
626,Data Analyst,$35K-$45K,3.1,Molina Healthcare,"Long Beach, CA","Long Beach, CA",10000+ ,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),0,0,35000,45000
627,Data Analyst,$35K-$45K,-1,Endpoint Closing,"El Segundo, CA","El Segundo, CA",1 to 50 ,0,Company - Private,0,0,0,0,0,35000,45000
628,Data Analyst,$42K-$66K,3.7,Tripalink,"Los Angeles, CA","Los Angeles, CA",1 to 50 ,2016,Company - Public,Real Estate,Real Estate,0,0,0,42000,66000
629,Data Analyst,$42K-$66K,-1,Ottimo Resources,"Duarte, CA","Carson, CA",Unknown,0,Company - Public,0,0,0,0,0,42000,66000
630,Data Analyst,$42K-$66K,3.6,Ajilon,"Woodland Hills, CA","Jacksonville, FL",1001 to 5000 ,1994,Company - Public,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),0,0,42000,66000
631,Data Analyst,$42K-$66K,5,WB Technology,"Burbank, CA","Bishnupur , India",Unknown,0,Company - Private,0,0,0,0,0,42000,66000
632,Data Analyst,$42K-$66K,4,Prosum,"Los Angeles, CA","El Segundo, CA",201 to 500 ,1996,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Kforce, NTT DATA, IBM",0,42000,66000
633,Data Analyst,$42K-$66K,3,INSPIRE IT Solutions,"Monterey Park, CA","Hyderabad, India",1 to 50 ,0,Company - Private,0,0,0,0,0,42000,66000
634,Data Analyst,$42K-$66K,3.3,Saicon Consultants Inc,"Burbank, CA","Overland Park, KS",201 to 500 ,1998,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,0,42000,66000
