Job Title,Company Name,Rating,Salary Estimate Average,Salary Estimate Min,Salary Estimate Max,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue (millions),Easy Apply,Competitors
Data Engineer,Caffeine,3.7,153500.0,108000,199000.0,"Redwood City, CA", CA,SMB(51-500 Employees),2016,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,Mackin,3.4,153500.0,108000,199000.0,"Menlo Park, CA", CA,SMB(51-500 Employees),1960,Company - Private,Architectural & Engineering Services,Business Services,2.5,0,0
Data Engineer,Cisco Systems - Engineering - Software,4.1,153500.0,108000,199000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1984,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,"Alcatel-Lucent, Juniper Networks"
Data Engineer,IntelliPro Group Inc.,4.1,153500.0,108000,199000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,2.5,0,0
Data Engineer,"Conch Technologies, Inc",4.6,153500.0,108000,199000.0,"San Jose, CA", CA,SMB(51-500 Employees),0,Company - Private,Consulting,Business Services,1.0,0,0
Data Engineer,Netskope,4.1,153500.0,108000,199000.0,"Santa Clara, CA", CA,"Mid-Market(501-5,000 Employees)",2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,True,"Skyhigh Networks, Zscaler, NortonLifeLock"
Data Engineer,Plume,4.1,111000.0,77000,145000.0,"Palo Alto, CA", CA,SMB(51-500 Employees),2015,Company - Private,Internet,Information Technology,0.0,True,0
Data Engineer,Edelman Financial Engines,3.4,111000.0,77000,145000.0,"Santa Clara, CA", CA,VSB (<50 Employees),1986,Company - Private,Investment Banking & Asset Management,Finance,0.0,0,0
Data Engineer,Shape Security,4.1,111000.0,77000,145000.0,"Santa Clara, CA", CA,SMB(51-500 Employees),2011,Company - Private,IT Services,Information Technology,0.0,0,0
Data Engineer,hiretual.com,3.1,111000.0,77000,145000.0,"Mountain View, CA", CA,VSB (<50 Employees),2014,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,The Mom Project,4.9,111000.0,77000,145000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),2016,Company - Private,Staffing & Outsourcing,Business Services,0.0,0,0
Data Engineer,otsi,4.6,111000.0,77000,145000.0,"Fremont, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,0.5,0,0
Data Engineer,Apple,4.1,111000.0,77000,145000.0,"Santa Clara, CA", CA,"Enterprise(5,000+ Employees)",1976,Company - Public,Computer Hardware & Software,Information Technology,0.0,0,"Google, Microsoft, Samsung Electronics"
Data Engineer,Sharpedge Solutions Inc,4.7,111000.0,77000,145000.0,"Menlo Park, CA", CA,0,0,Company - Private,Publishing,Media,0.0,0,0
Data Engineer,Epic,4.9,111000.0,77000,145000.0,"Redwood City, CA", CA,SMB(51-500 Employees),2014,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,Cisco Systems - Engineering - Software,4.1,111000.0,77000,145000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1984,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,"Alcatel-Lucent, Juniper Networks"
Data Engineer,Safeway Inc,3.1,111000.0,77000,145000.0,"Pleasanton, CA", CA,"Enterprise(5,000+ Employees)",1915,Company - Private,Grocery Stores & Supermarkets,Retail,0.0,0,"Kroger, Walmart"
Data Engineer,Nyansa,3.9,111000.0,77000,145000.0,"Palo Alto, CA", CA,VSB (<50 Employees),2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.5,0,0
Data Engineer,PayPal,3.9,111000.0,77000,145000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1998,Company - Public,Internet,Information Technology,0.0,0,"Square, Amazon, Apple"
Data Engineer,Quantum World Technologies Inc,4.0,111000.0,77000,145000.0,"Menlo Park, CA", CA,SMB(51-500 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,Diverse Lynx,3.9,111000.0,77000,145000.0,"San Jose, CA", CA,"Mid-Market(501-5,000 Employees)",2002,Company - Private,IT Services,Information Technology,50.0,0,0
Data Engineer,Applied Intuition,4.7,111000.0,77000,145000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Engineer,Cohesity,3.3,111000.0,77000,145000.0,"San Jose, CA", CA,VSB (<50 Employees),2013,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Engineer,NextNav,3.4,111000.0,77000,145000.0,"Sunnyvale, CA", CA,SMB(51-500 Employees),2007,Company - Private,Enterprise Software & Network Solutions,Information Technology,2.5,True,0
Data Engineer,"Aptude, Inc",3.9,111000.0,77000,145000.0,"Menlo Park, CA", CA,SMB(51-500 Employees),2000,Company - Private,Computer Hardware & Software,Information Technology,2.5,0,0
Data Engineer,C3.ai,4.7,111000.0,77000,145000.0,"Redwood City, CA", CA,VSB (<50 Employees),2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,50.0,0,"GE Digital, Palantir Technologies, Uptake"
Data Engineer,Amazon,3.9,111000.0,77000,145000.0,"Cupertino, CA", CA,"Enterprise(5,000+ Employees)",1994,Company - Public,Internet,Information Technology,0.0,0,"Google, Microsoft, Walmart"
Data Engineer,realtor.com,2.7,111000.0,77000,145000.0,"Santa Clara, CA", CA,VSB (<50 Employees),1993,Company - Private,Internet,Information Technology,0.0,True,"Zillow, Trulia, Redfin"
Data Engineer,Cadence Design Systems,4.1,111000.0,77000,145000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1988,Company - Public,Computer Hardware & Software,Information Technology,200.0,0,"Mentor Graphics, Synopsys"
Data Engineer,Atlassian,4.4,111000.0,77000,145000.0,"Mountain View, CA", CA,VSB (<50 Employees),2002,Company - Public,Computer Hardware & Software,Information Technology,0.0,0,GitHub
Data Engineer,"Redolent, Inc",3.7,111000.0,77000,145000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,0.0,0,0
Data Engineer,"Central Business Solutions, Inc",4.0,111000.0,77000,145000.0,"San Jose, CA", CA,VSB (<50 Employees),2001,Company - Private,Computer Hardware & Software,Information Technology,1.0,0,"Dropbox, M-Files"
Data Engineer,"Object Technology Solutions, Inc.",4.0,111000.0,77000,145000.0,"Fremont, CA", CA,SMB(51-500 Employees),1999,Company - Private,IT Services,Information Technology,5.0,0,"Technosoft Inc, Deegit"
Data Engineer,TikTok,3.8,111000.0,77000,145000.0,"Mountain View, CA", CA,VSB (<50 Employees),2016,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,Cisco Systems - Engineering - Software,4.1,111000.0,77000,145000.0,"Milpitas, CA", CA,"Enterprise(5,000+ Employees)",1984,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,"Alcatel-Lucent, Juniper Networks"
Data Engineer,Itility,3.3,111000.0,77000,145000.0,"San Jose, CA", CA,SMB(51-500 Employees),2008,Company - Private,Aerospace & Defense,Aerospace & Defense,0.5,0,0
Data Engineer,Akamai,4.0,111000.0,77000,145000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1998,Company - Public,IT Services,Information Technology,500.0,0,"Mirror Image Internet, Limelight Networks"
Data Engineer,SimpleLegal,5.0,111000.0,77000,145000.0,"Mountain View, CA", CA,SMB(51-500 Employees),2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,1.0,True,0
Data Engineer,eHealth,3.8,78500.0,54000,103000.0,"Santa Clara, CA", CA,VSB (<50 Employees),1997,Company - Public,Insurance Agencies & Brokerages,Insurance,50.0,0,"InsWeb, Insure.com, Answer Financial"
Data Engineer,SpringML,4.5,78500.0,54000,103000.0,"Pleasanton, CA", CA,VSB (<50 Employees),2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,True,0
Data Engineer,Albertsons Companies,3.3,78500.0,54000,103000.0,"Pleasanton, CA", CA,"Enterprise(5,000+ Employees)",1939,Company - Private,Grocery Stores & Supermarkets,Retail,0.0,0,0
Data Engineer,F5 Networks,3.8,78500.0,54000,103000.0,"Santa Clara, CA", CA,"Enterprise(5,000+ Employees)",1996,Company - Public,Computer Hardware & Software,Information Technology,200.0,0,"Citrix, VMware, Juniper Networks"
Data Engineer,Technovert,3.9,78500.0,54000,103000.0,"Menlo Park, CA", CA,SMB(51-500 Employees),2012,Company - Private,IT Services,Information Technology,0.5,0,0
Data Engineer,Boston Services,0.0,78500.0,54000,103000.0,"San Jose, CA", CA,0,0,Company - Private,0,0,0.0,0,0
Data Engineer,Mobiveil Technologies Inc.,0.0,78500.0,54000,103000.0,"San Jose, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,GradTests (gradtests.com.au),0.0,78500.0,54000,103000.0,"San Jose, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,"LotusFlare, Inc.",4.0,78500.0,54000,103000.0,"Sunnyvale, CA", CA,SMB(51-500 Employees),2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,0,0
Data Engineer,Best High Technologies,3.0,78500.0,54000,103000.0,"Mountain View, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,Braintree Technology Solutions,5.0,78500.0,54000,103000.0,"Menlo Park, CA", CA,VSB (<50 Employees),0,Unknown,0,0,0.0,0,0
Data Engineer,Kforce Technology Staffing,0.0,78500.0,54000,103000.0,"Mountain View, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,Atlassian,4.4,78500.0,54000,103000.0,"Mountain View, CA", CA,VSB (<50 Employees),2002,Company - Public,Computer Hardware & Software,Information Technology,0.0,0,GitHub
Data Engineer,Xoriant Corporation,3.6,78500.0,54000,103000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),1990,Company - Private,IT Services,Information Technology,50.0,0,"Persistent Systems (India), GlobalLogic, Synechron"
Data Engineer,K-Tek Resourcing LLC,3.9,78500.0,54000,103000.0,"Fremont, CA", CA,VSB (<50 Employees),2006,Company - Private,IT Services,Information Technology,0.0,0,0
Data Engineer,Saama Technologies Inc,3.4,78500.0,54000,103000.0,"Campbell, CA", CA,"Mid-Market(501-5,000 Employees)",1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Accenture, Deloitte, IBM"
Data Engineer,Cisco Systems - Engineering - Software,4.1,78500.0,54000,103000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1984,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,"Alcatel-Lucent, Juniper Networks"
Data Engineer,Globex Digital Solutions,3.4,78500.0,54000,103000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,PETADATA,0.0,78500.0,54000,103000.0,"Fremont, CA", CA,SMB(51-500 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,Strivr,4.5,78500.0,54000,103000.0,"Palo Alto, CA", CA,SMB(51-500 Employees),2015,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Engineer,Maania Consultancy Services,4.6,78500.0,54000,103000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,"Amick Brown, LLC",4.9,78500.0,54000,103000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,1.0,0,0
Data Engineer,Russell Tobin & Associates,3.5,78500.0,54000,103000.0,"Sunnyvale, CA", CA,SMB(51-500 Employees),2010,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2.5,0,0
Data Engineer,Robert Half,3.5,78500.0,54000,103000.0,"Sunnyvale, CA", CA,"Enterprise(5,000+ Employees)",1948,Company - Public,Staffing & Outsourcing,Business Services,500.0,0,"Adecco, Manpower"
Data Engineer,Trovetechs Inc,0.0,78500.0,54000,103000.0,"Mountain View, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,ByteDance,3.8,78500.0,54000,103000.0,"Mountain View, CA", CA,"Enterprise(5,000+ Employees)",2012,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,Dtex Systems,4.1,78500.0,54000,103000.0,"San Jose, CA", CA,SMB(51-500 Employees),2002,Company - Private,Enterprise Software & Network Solutions,Information Technology,1.0,0,"ObserveIT, Forcepoint"
Data Engineer,Calsoft Labs,3.2,78500.0,54000,103000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),1992,Company - Private,IT Services,Information Technology,0.0,0,"Mindtree, Happiest Minds Technologies, Altran Americas"
Data Engineer,Rockwell Automation,3.7,78500.0,54000,103000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1903,Company - Public,Industrial Manufacturing,Manufacturing,1000.0,0,"Emerson, ABB, Siemens"
Data Engineer,Frontend Arts,4.5,78500.0,54000,103000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.5,0,0
Data Engineer,Verizon Media,3.5,78500.0,54000,103000.0,"Sunnyvale, CA", CA,"Enterprise(5,000+ Employees)",0,Subsidiary or Business Segment,0,0,0.0,0,0
Data Engineer,Ertino Inc,0.0,78500.0,54000,103000.0,"Menlo Park, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,Entefy,4.3,117500.0,108000,127000.0,"Palo Alto, CA", CA,VSB (<50 Employees),2012,Company - Private,Internet,Information Technology,0.0,0,0
Data Engineer,Telaria,4.4,117500.0,108000,127000.0,"Mountain View, CA", CA,SMB(51-500 Employees),2017,Company - Public,Advertising & Marketing,Business Services,0.0,True,"SpotX, FreeWheel, TubeMogul"
Data Engineer,Kohl's,3.5,117500.0,108000,127000.0,"Milpitas, CA", CA,"Enterprise(5,000+ Employees)",1962,Company - Public,"Department, Clothing, & Shoe Stores",Retail,0.0,0,"J. C. Penney, Target, Macy's"
Data Engineer,CDK,4.5,117500.0,108000,127000.0,"San Jose, CA", CA,0,0,Company - Public,0,0,0.0,0,0
Data Engineer,pddninc.net,5.0,117500.0,108000,127000.0,"Sunnyvale, CA", CA,SMB(51-500 Employees),0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,0.0,0,0
Data Engineer,DeepMap,4.9,117500.0,108000,127000.0,"Palo Alto, CA", CA,SMB(51-500 Employees),2016,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Engineer,Moveworks,5.0,117500.0,108000,127000.0,"Mountain View, CA", CA,SMB(51-500 Employees),2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,True,0
Data Engineer,VLink Inc,3.8,117500.0,108000,127000.0,"Menlo Park, CA", CA,VSB (<50 Employees),2006,Company - Private,IT Services,Information Technology,5.0,0,0
Data Engineer,Apple,4.1,117500.0,108000,127000.0,"Santa Clara, CA", CA,"Enterprise(5,000+ Employees)",1976,Company - Public,Computer Hardware & Software,Information Technology,0.0,0,"Google, Microsoft, Samsung Electronics"
Data Engineer,TEK NINJAS,0.0,117500.0,108000,127000.0,"Menlo Park, CA", CA,SMB(51-500 Employees),0,Company - Private,0,0,0.0,0,0
Data Engineer,pddninc.net,0.0,117500.0,108000,127000.0,"Sunnyvale, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,DataStax,3.8,117500.0,108000,127000.0,"Santa Clara, CA", CA,"Mid-Market(501-5,000 Employees)",2010,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Engineer,New York Technology Partners,4.0,117500.0,108000,127000.0,"Menlo Park, CA", CA,SMB(51-500 Employees),1999,Company - Private,Computer Hardware & Software,Information Technology,2.5,0,0
Data Engineer,FutureSoft IT,0.0,117500.0,108000,127000.0,"Sunnyvale, CA", CA,0,0,0,0,0,0.0,0,0
Data Engineer,Apple,4.1,117500.0,108000,127000.0,"Santa Clara, CA", CA,"Enterprise(5,000+ Employees)",1976,Company - Public,Computer Hardware & Software,Information Technology,0.0,0,"Google, Microsoft, Samsung Electronics"
Data Engineer,Yochana,3.2,117500.0,108000,127000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),2009,Company - Private,Staffing & Outsourcing,Business Services,10.0,0,0
Data Engineer,Kforce,4.1,117500.0,108000,127000.0,"Mountain View, CA", CA,"Enterprise(5,000+ Employees)",1966,Company - Public,Staffing & Outsourcing,Business Services,200.0,0,0
Data Engineer,Facebook,4.5,117500.0,108000,127000.0,"Fremont, CA", CA,"Enterprise(5,000+ Employees)",2004,Company - Public,Internet,Information Technology,1000.0,0,"Google, Microsoft, Apple"
Data Engineer,HCL America Inc.,3.5,117500.0,108000,127000.0,"Menlo Park, CA", CA,"Enterprise(5,000+ Employees)",1991,Company - Public,Computer Hardware & Software,Information Technology,1000.0,0,"Infosys, Tata Consultancy Services, Wipro"
Data Engineer,CYNET SYSTEMS,4.0,117500.0,108000,127000.0,"San Jose, CA", CA,"Mid-Market(501-5,000 Employees)",2010,Company - Private,IT Services,Information Technology,10.0,0,0
Data Engineer,Hippo Insurance,5.0,117500.0,108000,127000.0,"Palo Alto, CA", CA,SMB(51-500 Employees),2015,Company - Private,Insurance Agencies & Brokerages,Insurance,0.0,0,0
Data Engineer,Nevro,3.8,117500.0,108000,127000.0,"Redwood City, CA", CA,"Mid-Market(501-5,000 Employees)",2006,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,50.0,0,"Medtronic, Boston Scientific"
Data Engineer,Lorven Technologies Inc,4.0,117500.0,108000,127000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),0,Company - Private,Accounting,Accounting & Legal,0.0,0,0
Data Engineer,Nextgen Technologies,4.2,117500.0,108000,127000.0,"San Jose, CA", CA,SMB(51-500 Employees),2006,Company - Private,IT Services,Information Technology,0.0,0,0
Data Engineer,Intelliswift Software Inc,3.0,117500.0,108000,127000.0,"Sunnyvale, CA", CA,VSB (<50 Employees),1998,Company - Private,Staffing & Outsourcing,Business Services,10.0,0,0
Data Engineer,Apple,4.1,117500.0,108000,127000.0,"Santa Clara, CA", CA,"Enterprise(5,000+ Employees)",1976,Company - Public,Computer Hardware & Software,Information Technology,0.0,0,"Google, Microsoft, Samsung Electronics"
Data Engineer,Yochana IT Solutions,3.2,117500.0,108000,127000.0,"San Jose, CA", CA,VSB (<50 Employees),2009,Company - Private,Staffing & Outsourcing,Business Services,10.0,0,0
Data Engineer,Taos,4.3,117500.0,108000,127000.0,"Sunnyvale, CA", CA,"Mid-Market(501-5,000 Employees)",1989,Company - Private,IT Services,Information Technology,50.0,0,0
Data Engineer,B-Stock Solutions,3.9,117500.0,108000,127000.0,"Belmont, CA", CA,SMB(51-500 Employees),2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,0,0
Data Engineer,eBay,3.5,117500.0,108000,127000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1995,Company - Public,Internet,Information Technology,0.0,0,"Amazon, Apple"
Data Engineer,Deloitte,3.9,117500.0,108000,127000.0,"San Jose, CA", CA,"Enterprise(5,000+ Employees)",1850,Company - Private,Accounting,Accounting & Legal,0.0,0,"Amazon, PwC, McKinsey & Company"
Data Engineer,"TalentBurst, Inc.",3.9,117500.0,108000,127000.0,"Santa Clara, CA", CA,"Mid-Market(501-5,000 Employees)",2002,Company - Private,IT Services,Information Technology,10.0,0,"TEKsystems, Collabera, Artech Information Systems"
Data Engineer,NVIDIA,4.6,140500.0,100000,181000.0,"Santa Clara, CA", CA,"Enterprise(5,000+ Employees)",1993,Company - Public,Computer Hardware & Software,Information Technology,1000.0,0,0
Data Engineer,Equinix,3.9,140500.0,100000,181000.0,"Sunnyvale, CA", CA,"Enterprise(5,000+ Employees)",1998,Company - Public,Enterprise Software & Network Solutions,Information Technology,1000.0,0,0
